-1.095597195624526288e+00,1.421850564650233295e-01,5.465940175202756990e-01,-1.135619706387978711e+00
-1.307680433289566679e-01,-4.564788615493315937e-01,-3.990746531663530994e-01,3.208965175691505523e-02
-1.139835495517550701e+00,-9.805467388743319690e-01,-1.368621923743056357e+00,-4.855635775506811913e-01
-3.422617887910056611e-01,-3.438346263237254119e-01,-1.182567650895311351e+00,-5.678843190997709955e-01
